From TransportCode,To TransportCode,Start Time,End Time,Mode,Price,From City,To City
CCU,AMD,1230,1458,Flight,3325,Kolkata,Ahmedabad
JAI,BLR,2300,0159,Flight,3442,Jaipur,Bangalore
GAU,BOM,1515,1839,Train,959,Guwahati,Mumbai
GAU,PNQ,0130,0234,Flight,2217,Guwahati,Pune
GAU,BOM,2045,0419,Bus,849,Guwahati,Mumbai
JAI,BLR,0330,1314,Bus,839,Jaipur,Bangalore
DEL,MAA,1400,2314,Train,1125,Delhi,Chennai
BOM,CCU,1145,1541,Bus,1201,Mumbai,Kolkata
MAA,DEL,1315,1621,Flight,4821,Chennai,Delhi
GAU,CCU,0130,1036,Bus,1105,Guwahati,Kolkata
JAI,MAA,0645,1339,Bus,874,Jaipur,Chennai
DEL,GAU,0300,0403,Flight,3496,Delhi,Guwahati
AMD,GAU,1045,1427,Bus,1493,Ahmedabad,Guwahati
BOM,BLR,1930,2140,Flight,2047,Mumbai,Bangalore
BOM,DEL,2300,0250,Train,529,Mumbai,Delhi
AMD,JAI,0345,0526,Flight,4637,Ahmedabad,Jaipur
GAU,DEL,1200,1739,Train,1180,Guwahati,Delhi
BLR,MAA,0300,0408,Flight,3825,Bangalore,Chennai
CCU,BLR,1545,1934,Flight,4432,Kolkata,Bangalore
BOM,AMD,1115,1907,Bus,1913,Mumbai,Ahmedabad
DEL,JAI,1115,2128,Bus,1487,Delhi,Jaipur
MAA,BLR,0345,0705,Flight,4258,Chennai,Bangalore
BOM,COK,0515,0914,Bus,1961,Mumbai,Kochi
AMD,DEL,1645,2155,Bus,326,Ahmedabad,Delhi
CCU,COK,0130,0309,Flight,4246,Kolkata,Kochi
JAI,HYD,0430,0802,Flight,2647,Jaipur,Hyderabad
BOM,BLR,1300,1724,Train,1318,Mumbai,Bangalore
GAU,AMD,1230,2210,Train,1107,Guwahati,Ahmedabad
GAU,COK,2315,0636,Train,677,Guwahati,Kochi
DEL,JAI,2230,0023,Flight,2838,Delhi,Jaipur
BOM,BLR,0115,0527,Train,523,Mumbai,Bangalore
MAA,AMD,0000,0842,Bus,196,Chennai,Ahmedabad
PNQ,JAI,0930,1123,Flight,4812,Pune,Jaipur
JAI,IXC,0300,0400,Flight,2008,Jaipur,Chandigarh
BLR,CCU,1045,1344,Flight,2318,Bangalore,Kolkata
AMD,HYD,1845,0334,Bus,544,Ahmedabad,Hyderabad
PNQ,MAA,0930,1654,Train,1157,Pune,Chennai
CCU,HYD,0615,1235,Train,1432,Kolkata,Hyderabad
DEL,PNQ,1645,2240,Bus,1691,Delhi,Pune
CCU,BLR,2215,0015,Flight,2167,Kolkata,Bangalore
GAU,AMD,1200,1600,Flight,4725,Guwahati,Ahmedabad
COK,DEL,2245,0751,Train,918,Kochi,Delhi
AMD,JAI,1615,2333,Bus,1805,Ahmedabad,Jaipur
JAI,DEL,1700,0150,Train,1096,Jaipur,Delhi
MAA,DEL,0245,0445,Train,720,Chennai,Delhi
IXC,AMD,1445,1738,Train,914,Chandigarh,Ahmedabad
BOM,GAU,1615,1810,Flight,2598,Mumbai,Guwahati
HYD,COK,1615,1725,Flight,3452,Hyderabad,Kochi
MAA,GAU,0515,0857,Flight,2000,Chennai,Guwahati
DEL,CCU,0700,1228,Train,1071,Delhi,Kolkata
GAU,IXC,0230,0515,Flight,2868,Guwahati,Chandigarh
IXC,PNQ,1630,1901,Flight,2588,Chandigarh,Pune
DEL,BLR,1945,0458,Train,1164,Delhi,Bangalore
GAU,COK,0500,0730,Flight,4965,Guwahati,Kochi
AMD,PNQ,0515,1439,Bus,1035,Ahmedabad,Pune
CCU,GAU,2100,2338,Flight,2142,Kolkata,Guwahati
AMD,DEL,0130,0342,Flight,2306,Ahmedabad,Delhi
AMD,JAI,0645,0815,Flight,2813,Ahmedabad,Jaipur
IXC,JAI,0215,0348,Flight,2383,Chandigarh,Jaipur
BOM,CCU,2300,0218,Bus,1994,Mumbai,Kolkata
HYD,PNQ,0015,0356,Bus,769,Hyderabad,Pune
AMD,COK,1900,0134,Train,1158,Ahmedabad,Kochi
COK,PNQ,1315,1541,Flight,3997,Kochi,Pune
AMD,JAI,1630,2003,Flight,3959,Ahmedabad,Jaipur
IXC,HYD,2015,0110,Bus,865,Chandigarh,Hyderabad
IXC,PNQ,0945,1240,Train,574,Chandigarh,Pune
BLR,PNQ,1030,1359,Flight,4532,Bangalore,Pune
CCU,JAI,1800,2112,Flight,4882,Kolkata,Jaipur
DEL,MAA,1230,1540,Flight,3688,Delhi,Chennai
JAI,PNQ,1100,1446,Flight,4841,Jaipur,Pune
BOM,AMD,0930,1042,Flight,3189,Mumbai,Ahmedabad
MAA,PNQ,2130,2331,Train,787,Chennai,Pune
DEL,JAI,2000,2205,Flight,2798,Delhi,Jaipur
AMD,DEL,1230,1353,Flight,4863,Ahmedabad,Delhi
DEL,BOM,1215,2144,Train,1408,Delhi,Mumbai
CCU,PNQ,0515,1047,Train,1338,Kolkata,Pune
PNQ,JAI,0715,0924,Train,957,Pune,Jaipur
BOM,DEL,0100,0915,Bus,1742,Mumbai,Delhi
BLR,MAA,0345,1151,Bus,1635,Bangalore,Chennai
JAI,AMD,0400,0636,Flight,2355,Jaipur,Ahmedabad
IXC,PNQ,2030,0122,Train,555,Chandigarh,Pune
AMD,MAA,2230,0009,Flight,4692,Ahmedabad,Chennai
GAU,AMD,0430,0939,Train,1479,Guwahati,Ahmedabad
COK,PNQ,0645,1005,Flight,3613,Kochi,Pune
AMD,HYD,1415,2120,Bus,287,Ahmedabad,Hyderabad
BLR,MAA,2100,2327,Flight,3576,Bangalore,Chennai
HYD,CCU,0800,2000,Bus,1804,Hyderabad,Kolkata
DEL,BLR,1500,2238,Bus,787,Delhi,Bangalore
PNQ,DEL,1200,1810,Train,1200,Pune,Delhi
PNQ,MAA,2315,0847,Train,1401,Pune,Chennai
CCU,GAU,0730,1345,Bus,1010,Kolkata,Guwahati
MAA,AMD,1345,1914,Train,743,Chennai,Ahmedabad
CCU,MAA,0130,0522,Flight,4555,Kolkata,Chennai
MAA,JAI,0315,1012,Bus,380,Chennai,Jaipur
JAI,GAU,0730,1126,Flight,4488,Jaipur,Guwahati
BLR,MAA,2230,0339,Bus,1935,Bangalore,Chennai
CCU,BLR,1700,2211,Bus,1628,Kolkata,Bangalore
DEL,PNQ,0415,1433,Bus,785,Delhi,Pune
PNQ,IXC,0300,1320,Bus,1055,Pune,Chandigarh
GAU,MAA,0815,0919,Flight,4584,Guwahati,Chennai
BLR,JAI,2230,0148,Flight,2495,Bangalore,Jaipur
HYD,BOM,1645,0003,Bus,528,Hyderabad,Mumbai
PNQ,AMD,1230,2118,Train,729,Pune,Ahmedabad
COK,CCU,0530,0903,Flight,3720,Kochi,Kolkata
MAA,PNQ,0000,0226,Flight,2162,Chennai,Pune
MAA,IXC,2130,0421,Train,529,Chennai,Chandigarh
MAA,DEL,0700,1028,Flight,4389,Chennai,Delhi
AMD,JAI,2245,0151,Bus,120,Ahmedabad,Jaipur
MAA,BLR,2145,2350,Train,625,Chennai,Bangalore
IXC,AMD,2330,0630,Bus,374,Chandigarh,Ahmedabad
JAI,HYD,0215,1408,Bus,210,Jaipur,Hyderabad
DEL,PNQ,1445,0051,Bus,485,Delhi,Pune
AMD,BOM,0900,1250,Flight,4968,Ahmedabad,Mumbai
CCU,BLR,0445,0626,Flight,3942,Kolkata,Bangalore
IXC,CCU,0130,0649,Train,604,Chandigarh,Kolkata
JAI,GAU,0815,1420,Train,1494,Jaipur,Guwahati
MAA,COK,0645,1016,Flight,2399,Chennai,Kochi
AMD,CCU,0500,1110,Train,855,Ahmedabad,Kolkata
MAA,HYD,1930,2245,Flight,3654,Chennai,Hyderabad
AMD,IXC,1200,1507,Flight,3069,Ahmedabad,Chandigarh
IXC,BOM,0545,1204,Train,851,Chandigarh,Mumbai
GAU,IXC,1800,2104,Flight,3293,Guwahati,Chandigarh
JAI,BOM,0015,0304,Flight,2709,Jaipur,Mumbai
BLR,JAI,1115,1441,Bus,1544,Bangalore,Jaipur
HYD,BOM,1000,1958,Train,775,Hyderabad,Mumbai
BLR,GAU,0400,1038,Bus,633,Bangalore,Guwahati
HYD,CCU,0615,0732,Flight,3191,Hyderabad,Kolkata
CCU,BOM,0400,0549,Flight,2617,Kolkata,Mumbai
AMD,PNQ,1730,2107,Train,1161,Ahmedabad,Pune
BOM,AMD,0400,1020,Bus,1767,Mumbai,Ahmedabad
MAA,COK,1330,1818,Bus,242,Chennai,Kochi
IXC,COK,2230,0520,Train,668,Chandigarh,Kochi
IXC,JAI,1400,2057,Bus,228,Chandigarh,Jaipur
HYD,BLR,2300,0808,Train,506,Hyderabad,Bangalore
BLR,IXC,0200,1324,Bus,1759,Bangalore,Chandigarh
MAA,IXC,0630,0854,Flight,2522,Chennai,Chandigarh
